incident_id,year,month,airline,manufacturer,manufacture_year,incident_type,primary_cause,is_fatal
AV003567,2008,7,Pegasus Airlines,Boeing,2010,Windshear / Microburst,weather,1
AV003568,1987,2,Monarch Airlines,BAC/Aero,1981,Runway Excursion,runway condition,0
AV003569,2006,7,Lion Air,Boeing,2004,Midair Collision,ATC error,0
AV003570,1980,6,Adria Airways,Embraer,2000,Turbulence,weather,0
AV003571,2001,7,LATAM Airlines,Airbus,1990,Loss of Control - Inflight (LOC-I),crew error,-1
AV003572,1974,6,Rossiya Airlines,McDonnell Douglas,1990,Runway Incursion,crew error,0
AV003573,1980,5,Condor,McDonnell Douglas,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV003574,1986,7,South African Airways,Airbus,1984,Controlled Flight into Terrain (CFIT),weather,1
AV003575,1981,3,EgyptAir,ATR,1980,Loss of Control - Inflight (LOC-I),crew error,0
AV003576,1983,8,Korean Air,ATR,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV003577,2005,7,Swissair,Let,2003,Runway Excursion,crew error,1
AV003578,1978,4,Delta Air Lines,Ilyushin,1971,Icing,de-icing failure,0
-,2000,5,Condor,Embraer,2000,Controlled Flight into Terrain (CFIT),crew error,0
AV003580,1972,3,Air Astana,De Havilland,1970,Turbulence,weather,0
AV003581,2001,9,Iberia,Boeing,1994,Fuel Exhaustion,dispatch error,0
-,2003,7,Adria Airways,Embraer,2003,Structural Failure,maintenance,0
AV003583,1984,9,Azal,Boeing,1976,Loss of Control - Inflight (LOC-I),crew error,1
AV003584,1998,11,Transavia,Airbus,2010,Icing,weather,0
AV003585,2014,7,Sky Express,Bombardier,2011,Loss of Control - Inflight (LOC-I),crew error,0
-,2004,3,Air Koryo,Boeing,1993,Sabotage / Terrorism,terrorism,1
AV003587,1984,11,Cameroon Airlines,Boeing,1980,Windshear / Microburst,weather,1
AV003588,1987,9,Kenya Airways,Boeing,1980,Bird Strike,wildlife,0
-,2002,2,United Airlines,Fokker,1996,Runway Incursion,crew error,0
-,1980,7,Spanair,Boeing,1975,Runway Incursion,ground vehicle,0
AV003591,2004,2,ANA,Boeing,1985,Structural Failure,manufacturing,0
AV003592,1981,8,Flybe,Boeing,2000,Cargo Issue,loading error,0
-,2004,12,GOL Airlines,Bombardier,2000,Windshear / Microburst,weather,0
AV003594,1972,13,Korean Air,Boeing,1970,Loss of Control - Inflight (LOC-I),crew error,2
-,1971,12,Air Algérie,Yakovlev,1980,Fire / Smoke,cargo,1
-,2024,13,Olympic Airways,Airbus,2017,Engine Failure,mechanical,-1
AV003597,2009,4,Kenya Airways,Airbus,1999,Runway Incursion,crew error,0
AV003598,2010,13,Ural Airlines,Embraer,2007,Loss of Control - Inflight (LOC-I),mechanical,2
AV003599,2018,7,Southwest Airlines,Lockheed,2014,Midair Collision,crew error,0
AV003600,1985,7,Aeromexico,Airbus,1977,Runway Excursion,crew error,-1
AV003601,1979,10,Tarom,McDonnell Douglas,1990,Structural Failure,fatigue,1
AV003602,1974,8,Conviasa,Hawker,1974,Icing,weather,1
AV003603,1988,13,Eastern Air Lines,Vickers,1984,Engine Failure,manufacturing,2
AV003604,1977,2,Biman Bangladesh,Ilyushin,1970,Cargo Issue,dangerous goods,1
AV003605,2016,3,Allegiant Air,Boeing,2005,Bird Strike,wildlife,0
AV003606,1970,7,Delta Air Lines,Boeing,2010,Gear Failure,mechanical,0
AV003607,1974,9,Air Canada,Boeing,2010,Runway Excursion,crew error,0
AV003608,1978,9,Swissair,Airbus,2010,Runway Incursion,ground vehicle,0
AV003609,1976,11,Asiana Airlines,Boeing,2010,Loss of Control - Inflight (LOC-I),crew error,1
-,1977,11,SpiceJet,Antonov,1965,Engine Failure,maintenance,0
AV003611,1995,7,British Airways,Airbus,2010,Fire / Smoke,cargo,1
AV003612,1981,1,Air Algérie,Yakovlev,1980,Turbulence,crew error,-1
AV003613,1993,11,Wizz Air,ATR,2010,Runway Incursion,crew error,0
AV003614,2011,13,Philippine Airlines,Tupolev,1999,Engine Failure,manufacturing,2
AV003615,1993,11,Spirit Airlines,ATR,1980,Loss of Control - Inflight (LOC-I),weather,0
AV003616,1997,2,Qatar Airways,Tupolev,1981,Turbulence,crew error,0
-,1983,6,Aviaco,BAC/Aero,1972,Structural Failure,manufacturing,0
-,1975,1,Flybe,McDonnell Douglas,1980,Runway Incursion,ATC error,0
AV003619,1981,5,Croatia Airlines,Bombardier,1990,Turbulence,weather,0
AV003620,2019,13,Vueling,Boeing,2012,Loss of Control - Inflight (LOC-I),mechanical,2
AV003621,1993,5,Eurowings,Boeing,1990,Runway Excursion,runway condition,1
AV003622,1979,1,Asiana Airlines,Boeing,1971,Runway Excursion,runway condition,0
AV003623,1986,12,Cebu Pacific,Tupolev,1970,Icing,crew error,0
AV003624,2006,11,Sky Express,De Havilland,1999,Fire / Smoke,mechanical,0
AV003625,1996,4,South African Airways,Let,1987,Controlled Flight into Terrain (CFIT),weather,0
AV003626,1990,8,Aeroflot,Airbus,1980,Cargo Issue,dangerous goods,1
AV003627,2010,13,Ethiopian Airlines,Boeing,1997,Turbulence,crew error,2
AV003628,1996,7,Royal Air Maroc,Boeing,1982,Runway Incursion,ATC error,0
AV003629,1995,6,Lion Air,Boeing,1988,Runway Excursion,runway condition,0
AV003630,1976,12,Air Algérie,Embraer,2000,Controlled Flight into Terrain (CFIT),crew error,1
AV003631,1973,8,Swiss International,Beechcraft,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV003632,2019,9,Batik Air,BAC,2006,Loss of Control - Inflight (LOC-I),weather,0
AV003633,1992,3,Croatia Airlines,Airbus,1982,Loss of Control - Inflight (LOC-I),crew error,0
AV003634,1985,7,Ethiopian Airlines,Antonov,1966,Runway Excursion,runway condition,0
-,1992,5,Etihad Airways,Antonov,1969,Runway Excursion,crew error,0
-,1972,11,Transavia,Boeing,1970,Runway Excursion,weather,0
AV003637,2005,4,Air Astana,Britten-Norman,1992,Controlled Flight into Terrain (CFIT),navigation,-1
AV003638,1977,2,Vueling,ATR,1980,Fuel Exhaustion,dispatch error,0
AV003639,2004,3,Flybe,McDonnell Douglas,1997,Engine Failure,mechanical,0
-,1989,10,Ethiopian Airlines,McDonnell Douglas,1979,Runway Excursion,runway condition,0
AV003641,1979,10,easyJet,Cessna,1970,Turbulence,crew error,0
AV003642,1971,3,Allegiant Air,Boeing,2010,Loss of Control - Inflight (LOC-I),weather,1
AV003643,2005,7,South African Airways,BAC/Aero,1992,Engine Failure,maintenance,-1
-,1976,6,Air France,Convair,1960,Loss of Control - Inflight (LOC-I),crew error,1
AV003645,1971,4,Singapore Airlines,ATR,1980,Runway Incursion,ground vehicle,0
AV003646,2000,5,Swissair,McDonnell Douglas,1994,Runway Excursion,crew error,0
AV003647,1982,5,Vueling,Boeing,1990,Runway Excursion,weather,0
AV003648,1983,1,Qatar Airways,Ilyushin,1975,Runway Incursion,crew error,1
AV003649,1978,13,Cathay Pacific,Beechcraft,1980,Bird Strike,wildlife,2
AV003650,2008,8,EgyptAir,Boeing,1995,Controlled Flight into Terrain (CFIT),crew error,0
AV003651,1980,8,Eastern Air Lines,Cessna,1980,Fuel Exhaustion,dispatch error,1
AV003652,1977,1,Kenya Airways,Embraer,2000,Loss of Control - Inflight (LOC-I),crew error,1
AV003653,1980,10,Avianca,Boeing,1974,Loss of Control - Inflight (LOC-I),weather,-1
AV003654,1977,1,Condor,Airbus,1990,Fire / Smoke,electrical,0
AV003655,1981,2,Pan American World Airways,De Havilland,1970,Structural Failure,manufacturing,1
AV003656,1972,5,South African Airways,Boeing,2010,Loss of Control - Inflight (LOC-I),weather,1
AV003657,1975,9,Spanair,McDonnell Douglas,1970,Runway Incursion,ground vehicle,0
AV003658,1985,6,Korean Air,McDonnell Douglas,1979,Turbulence,weather,0
AV003659,2010,6,Garuda Indonesia,Airbus,1998,Runway Excursion,weather,0
AV003660,1971,13,Korean Air,Airbus,2010,Cargo Issue,dangerous goods,2
AV003661,1977,9,S7 Airlines,BAC/Aero,1970,Runway Excursion,runway condition,0
AV003662,2013,4,Philippine Airlines,Saab,1993,Bird Strike,environmental,0
-,2011,10,Ansett Australia,Boeing,1990,Runway Incursion,crew error,0
AV003664,1996,9,Air Berlin,Boeing,1985,Runway Excursion,weather,0
AV003665,1978,6,LATAM Airlines,Ilyushin,1970,Structural Failure,manufacturing,1
AV003666,1985,13,Saurya Airlines,BAC,1972,Controlled Flight into Terrain (CFIT),navigation,2
AV003667,1977,5,American Airlines,Antonov,1966,Runway Excursion,runway condition,0
AV003668,1974,12,easyJet,McDonnell Douglas,1990,Fuel Exhaustion,crew error,1
-,1983,3,Cebu Pacific,Boeing,2000,Controlled Flight into Terrain (CFIT),weather,1
AV003670,1991,7,Mexicana de Aviación,Pilatus,1991,Gear Failure,mechanical,0
AV003671,1982,3,Thomas Cook Airlines,De Havilland,1971,Fire / Smoke,mechanical,-1
AV003672,1993,5,Sunwing Airlines,Boeing,1990,Runway Incursion,ground vehicle,0
AV003673,1980,5,Flydubai,McDonnell Douglas,1990,Loss of Control - Inflight (LOC-I),crew error,1
-,1982,9,easyJet,Airbus,2010,Gear Failure,maintenance,0
AV003675,2003,8,American Airlines,Boeing,1990,Controlled Flight into Terrain (CFIT),crew error,0
AV003676,2009,4,Ryanair,COMAC,2020,Sabotage / Terrorism,security breach,0
AV003677,1981,13,Citilink,ATR,1980,Gear Failure,maintenance,2
AV003678,1991,9,Singapore Airlines,Boeing,1984,Runway Incursion,ATC error,-1
AV003679,1979,3,Cameroon Airlines,Saab,1980,Cargo Issue,loading error,-1
AV003680,1971,6,SpiceJet,BAC,1960,Runway Excursion,weather,0
AV003681,1999,11,Scandinavian Airlines,Sukhoi,2010,Sabotage / Terrorism,security breach,0
AV003682,1975,5,Ural Airlines,McDonnell Douglas,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV003683,1985,4,Sunwing Airlines,BAC,1967,Midair Collision,crew error,1
AV003684,1987,2,Aviaco,Boeing,1974,Structural Failure,manufacturing,1
AV003685,1976,3,Monarch Airlines,Airbus,1980,Runway Excursion,runway condition,0
AV003686,1973,9,TAME,ATR,2010,Loss of Control - Inflight (LOC-I),weather,1
-,1982,12,Thomas Cook Airlines,De Havilland,1980,Engine Failure,mechanical,0
AV003688,2018,2,Ryanair,ATR,2010,Bird Strike,wildlife,0
AV003689,1993,1,TWA,Tupolev,1980,Runway Excursion,weather,0
AV003690,1983,3,British Airways,Boeing,1990,Loss of Control - Inflight (LOC-I),mechanical,1
-,1971,4,Air Berlin,Airbus,2000,Runway Incursion,crew error,0
AV003692,1992,11,Air Transat,Airbus,2010,Bird Strike,wildlife,-1
AV003693,1973,2,WestJet,Sud Aviation,1961,Fire / Smoke,cargo,0
AV003694,1990,9,SriLankan Airlines,McDonnell Douglas,1984,Structural Failure,maintenance,0
AV003695,2000,12,Eurowings,Piper,1985,Turbulence,crew error,0
AV003696,1985,5,Tarom,Douglas,1977,Fuel Exhaustion,crew error,0
AV003697,1980,8,Nepal Airlines,Boeing,1975,Loss of Control - Inflight (LOC-I),weather,1
AV003698,1971,4,Royal Air Maroc,Boeing,2000,Runway Excursion,crew error,0
AV003699,1970,6,Flydubai,McDonnell Douglas,1990,Turbulence,crew error,0
AV003700,1985,4,Finnair,Fokker,1990,Engine Failure,manufacturing,0
AV003701,2010,4,Saurya Airlines,Cessna,1994,Bird Strike,wildlife,0
AV003702,1978,4,Ansett Australia,BAC/Aero,1970,Engine Failure,maintenance,0
-,1991,9,Cebu Pacific,Beechcraft,1991,Sabotage / Terrorism,security breach,1
-,1997,8,SpiceJet,Pilatus,1990,Loss of Control - Inflight (LOC-I),crew error,0
-,1972,11,Air China,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,1
AV003706,1975,5,Aeromexico,Boeing,2010,Runway Excursion,runway condition,0
-,1981,10,Qantas,Boeing,1980,Icing,crew error,-1
AV003708,1996,5,Nepal Airlines,De Havilland,1984,Turbulence,weather,0
AV003709,1985,13,Saurya Airlines,Embraer,2000,Turbulence,crew error,2
AV003710,1999,7,SriLankan Airlines,Boeing,1998,Fire / Smoke,electrical,1
-,2009,13,Air Arabia,ATR,1996,Controlled Flight into Terrain (CFIT),navigation,2
AV003712,2001,12,ANA,Bombardier,2000,Runway Excursion,weather,0
AV003713,2023,13,GOL Airlines,Convair,1999,Runway Excursion,runway condition,2
AV003714,2000,9,TWA,Yakovlev,1986,Windshear / Microburst,weather,0
AV003715,2008,11,Air Canada,Airbus,2001,Windshear / Microburst,weather,-1
AV003716,2006,9,ANA,De Havilland,1993,Bird Strike,environmental,0
AV003717,1999,3,Frontier Airlines,Yakovlev,1987,Midair Collision,ATC error,0
AV003718,2004,11,Scandinavian Airlines,Antonov,1985,Loss of Control - Inflight (LOC-I),mechanical,0
AV003719,2016,10,Emirates,Bombardier,2000,Fire / Smoke,cargo,0
AV003720,1987,3,Aer Lingus,Boeing,1982,Loss of Control - Inflight (LOC-I),mechanical,-1
AV003721,1994,6,ANA,Hawker,1971,Windshear / Microburst,crew error,0
AV003722,1988,6,Singapore Airlines,Bombardier,2000,Cargo Issue,dangerous goods,0
AV003723,2007,4,Spanair,Airbus,1990,Engine Failure,manufacturing,0
AV003724,1985,2,Aer Lingus,Boeing,1980,Controlled Flight into Terrain (CFIT),weather,-1
AV003725,2005,7,S7 Airlines,Airbus,2010,Fuel Exhaustion,dispatch error,0
AV003726,2004,10,Pegasus Airlines,Saab,1998,Runway Incursion,ground vehicle,0
AV003727,2019,1,Tarom,Airbus,2010,Turbulence,weather,0
AV003728,1978,9,LOT Polish Airlines,Cessna,1970,Engine Failure,maintenance,0
AV003729,1998,9,Qantas,Hawker,1982,Structural Failure,manufacturing,0
AV003730,2000,1,China Eastern,De Havilland,1995,Runway Excursion,crew error,0
AV003731,2016,2,TAP Air Portugal,Boeing,2012,Windshear / Microburst,weather,0
AV003732,2013,2,Avianca,Boeing,2000,Bird Strike,environmental,0
-,1991,1,GOL Airlines,ATR,2010,Loss of Control - Inflight (LOC-I),weather,1
AV003734,1991,10,Yeti Airlines,Antonov,1978,Runway Excursion,crew error,0
AV003735,1975,9,Southwest Airlines,Fokker,1990,Fire / Smoke,electrical,1
-,2021,10,Scandinavian Airlines,Fokker,2010,Engine Failure,manufacturing,0
AV003737,1978,6,China Eastern,Fokker,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV003738,1999,4,Royal Air Maroc,Boeing,1990,Runway Excursion,runway condition,0
AV003739,2003,9,Condor,Bombardier,2002,Loss of Control - Inflight (LOC-I),weather,0
-,1986,13,Royal Air Maroc,Airbus,1990,Controlled Flight into Terrain (CFIT),navigation,2
-,1977,4,Azal,Vickers,1966,Loss of Control - Inflight (LOC-I),weather,1
AV003742,1976,5,Thai Airways,Boeing,1980,Engine Failure,manufacturing,0
AV003743,2008,8,Flybe,Fokker,2008,Gear Failure,mechanical,0
AV003744,1988,2,Emirates,McDonnell Douglas,1970,Bird Strike,wildlife,0
AV003745,1973,7,Aeromexico,CASA,1980,Runway Excursion,weather,0
AV003746,1998,3,Eurowings,BAC,1975,Runway Excursion,crew error,0
AV003747,1978,10,Cameroon Airlines,Bombardier,1990,Turbulence,crew error,0
AV003748,2009,2,Southwest Airlines,Tupolev,1999,Controlled Flight into Terrain (CFIT),navigation,0
AV003749,1980,6,Swissair,Douglas,1966,Sabotage / Terrorism,security breach,0
AV003750,1976,1,Monarch Airlines,Boeing,2010,Midair Collision,ATC error,1
AV003751,1972,4,Cameroon Airlines,McDonnell Douglas,1990,Bird Strike,wildlife,0
AV003752,1988,1,Transavia,McDonnell Douglas,1980,Bird Strike,wildlife,0
-,1986,12,Asiana Airlines,Boeing,1972,Runway Excursion,weather,0
AV003754,2000,1,Lion Air,ATR,2010,Loss of Control - Inflight (LOC-I),crew error,-1
AV003755,1986,12,AirAsia,Bombardier,2000,Icing,de-icing failure,0
AV003756,1982,1,KLM,Airbus,2010,Engine Failure,maintenance,0
AV003757,1979,12,Korean Air,Sukhoi,2010,Bird Strike,wildlife,0
AV003758,1979,12,Garuda Indonesia,De Havilland,1973,Turbulence,weather,0
AV003759,2015,11,LAN Peru,Boeing,2010,Controlled Flight into Terrain (CFIT),weather,0
AV003760,1975,1,Flydubai,Fokker,1980,Fuel Exhaustion,dispatch error,0
AV003761,2023,2,Aeroflot,Dornier,2020,Fire / Smoke,cargo,0
AV003762,1981,6,Air Berlin,Bombardier,2000,Runway Incursion,ground vehicle,0
AV003763,1973,12,Condor,ATR,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV003764,1978,10,Air Transat,Airbus,1990,Runway Excursion,crew error,0
AV003765,1972,13,Scandinavian Airlines,ATR,1980,Runway Incursion,ATC error,-1
AV003766,2003,6,Philippine Airlines,Tupolev,1996,Runway Excursion,crew error,0
AV003767,1988,6,American Airlines,Airbus,1990,Loss of Control - Inflight (LOC-I),crew error,1
AV003768,1981,11,Malév,Boeing,2010,Turbulence,crew error,1
AV003769,1995,5,Rossiya Airlines,Ilyushin,1979,Windshear / Microburst,weather,0
AV003770,1994,7,Thomas Cook Airlines,CASA,1980,Fuel Exhaustion,crew error,0
AV003771,2016,5,Air Arabia,Boeing,2009,Icing,weather,0
AV003772,2019,4,LOT Polish Airlines,Embraer,2014,Runway Excursion,runway condition,0
AV003773,1996,10,LATAM Airlines,Bombardier,1990,Loss of Control - Inflight (LOC-I),mechanical,1
AV003774,2005,8,Ansett Australia,Airbus,1990,Gear Failure,maintenance,-1
AV003775,2003,1,Pan American World Airways,Airbus,2010,Runway Excursion,runway condition,0
AV003776,1988,5,Sunwing Airlines,Boeing,1990,Engine Failure,manufacturing,0
-,1998,6,LATAM Airlines,COMAC,2020,Runway Excursion,weather,0
AV003778,1972,6,TUI Airways,Airbus,2010,Runway Excursion,runway condition,0
-,2001,7,Cubana,Bombardier,1990,Loss of Control - Inflight (LOC-I),mechanical,1
AV003780,2019,13,Ethiopian Airlines,Tupolev,2016,Loss of Control - Inflight (LOC-I),crew error,2
-,1972,2,Condor,McDonnell Douglas,1970,Controlled Flight into Terrain (CFIT),navigation,1
AV003782,2006,9,Wizz Air,Boeing,1992,Bird Strike,environmental,0
AV003783,2016,9,Eastern Air Lines,Boeing,2004,Windshear / Microburst,weather,0
AV003784,1977,13,Air Berlin,Hawker,1966,Engine Failure,mechanical,2
-,1989,12,Vietnam Airlines,Tupolev,1972,Loss of Control - Inflight (LOC-I),mechanical,1
AV003786,2015,4,Turkish Airlines,Bombardier,2004,Loss of Control - Inflight (LOC-I),crew error,1
AV003787,2019,3,Eastern Air Lines,CASA,1998,Engine Failure,mechanical,0
AV003788,1974,11,MIAT Mongolian,Airbus,1990,Fire / Smoke,cargo,0
AV003789,1982,7,Nepal Airlines,Airbus,1980,Controlled Flight into Terrain (CFIT),weather,1
-,1997,7,TWA,Dornier,1990,Turbulence,crew error,0
AV003791,1977,5,Adria Airways,Boeing,1968,Sabotage / Terrorism,terrorism,1
AV003792,1981,12,Vietnam Airlines,Vickers,1962,Fire / Smoke,mechanical,0
-,1970,2,AirAsia,Embraer,2000,Midair Collision,crew error,1
AV003794,1975,10,Flydubai,Fokker,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV003795,1991,5,Biman Bangladesh,Embraer,2000,Gear Failure,mechanical,0
AV003796,1995,10,TAAG Angola Airlines,Sukhoi,2010,Runway Excursion,runway condition,1
AV003797,1995,2,Condor,ATR,2010,Engine Failure,manufacturing,-1
AV003798,2002,7,Avianca,Yakovlev,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV003799,1984,13,Korean Air,Boeing,1990,Runway Excursion,crew error,2
-,1979,13,Ural Airlines,Britten-Norman,1970,Engine Failure,mechanical,-1
AV003801,1970,4,Air Transat,Airbus,1980,Runway Excursion,runway condition,0
AV003802,1977,2,Aeromexico,Airbus,1990,Windshear / Microburst,crew error,1
AV003803,1980,8,SriLankan Airlines,Boeing,1990,Bird Strike,environmental,0
AV003804,1976,11,Spirit Airlines,Boeing,1990,Bird Strike,environmental,0
AV003805,1970,3,WestJet,Ilyushin,1970,Runway Excursion,runway condition,0
AV003806,1975,2,Turkish Airlines,Boeing,2000,Structural Failure,manufacturing,1
-,1996,1,Transavia,Airbus,1986,Loss of Control - Inflight (LOC-I),weather,1
AV003808,1994,6,TAAG Angola Airlines,Boeing,2010,Bird Strike,wildlife,0
AV003809,2016,3,China Eastern,Boeing,1999,Loss of Control - Inflight (LOC-I),weather,0
AV003810,2004,7,Etihad Airways,Piper,1999,Icing,crew error,0
AV003811,1991,8,Qantas,Airbus,2010,Runway Excursion,weather,0
AV003812,1974,13,British Airways,Airbus,2010,Fire / Smoke,cargo,-1
AV003813,1991,9,MIAT Mongolian,Boeing,2010,Turbulence,weather,0
-,1972,8,Sunwing Airlines,McDonnell Douglas,1970,Fuel Exhaustion,crew error,0
AV003815,1985,4,Transavia,Airbus,1970,Fire / Smoke,electrical,0
AV003816,1983,6,Cebu Pacific,Embraer,1990,Engine Failure,mechanical,0
AV003817,1985,6,Vietnam Airlines,Britten-Norman,1970,Runway Excursion,weather,-1
AV003818,1979,5,Conviasa,Airbus,1990,Controlled Flight into Terrain (CFIT),crew error,1
AV003819,1997,10,Lion Air,Pilatus,1991,Runway Incursion,ATC error,0
AV003820,2007,6,IndiGo,Bombardier,2000,Turbulence,weather,0
AV003821,2001,5,Varig,Embraer,2000,Runway Incursion,crew error,0
AV003822,1994,5,Tarom,Bombardier,2000,Turbulence,crew error,-1
AV003823,1989,7,Ryanair,Boeing,1983,Runway Excursion,crew error,0
AV003824,1971,7,Alitalia,Sukhoi,2010,Engine Failure,manufacturing,-1
AV003825,1998,1,Air Berlin,Boeing,2000,Bird Strike,wildlife,0
AV003826,1990,12,Thai Airways,ATR,1980,Turbulence,weather,0
AV003827,1979,5,Avianca,ATR,1980,Windshear / Microburst,weather,1
AV003828,1981,9,Flybe,Boeing,1990,Runway Incursion,crew error,0
AV003829,2016,2,Rossiya Airlines,ATR,1990,Controlled Flight into Terrain (CFIT),navigation,0
AV003830,1994,5,Alitalia,McDonnell Douglas,1990,Runway Excursion,crew error,0
AV003831,1987,13,Korean Air,Boeing,1973,Controlled Flight into Terrain (CFIT),crew error,2
AV003832,1993,9,Yeti Airlines,Bombardier,2000,Loss of Control - Inflight (LOC-I),crew error,1
AV003833,1984,8,Malév,Bombardier,1990,Fuel Exhaustion,dispatch error,0
